text,age,age_cat,gender
Heb tot nu toe heel goede ervaringen met Boek-Plus. Houden zo. Kan het iedereen aanbevelen. Aaltje,66,65+,F
"Snel thuis bezorg. Goede kwaliteit, lekker spul!",56,55-64,M
"Ik zie alleen maar voordelen in de werkwijze van de Thuisapotheek: je hoeft de deur niet meer uit, hoeft niet lang te wachten bij de plaatselijke apotheek met het risico om voor niks te zijn gekomen, je krijgt per e-mail bericht wanneer de bezorging (inclusief medicatie-overzicht) plaatsvindt, er wordt goed samengewerkt met je eigen huisarts en je betaalt niet meer dan bij een normale apotheek! Super!",56,55-64,M
"Snelle levering, goed verpakt en niet onbelangrijk was de laagste prijs die ik kon vinden! Had besteld: Harry Potter Complete Collection Gift Set (L.E.) (Blu-ray+Dvd Combopack)",26,25-54,M
Omdat mijn vorige 2din navigatiesysteem in de auto niet meer goed werkte wilde ik een nieuwe hebben. Op zoek gegaan op het internet en kwam uit bij multimediawebshop. toch van te voren een paar keer contact gehad via de mail (waar trouwens in zeer korte tijd op gereageerd werd) Nadat ik besloten had welk product het ging worden de: Eonon C1303E 6.2 inch navigatie + achteruitrij camera heb ik op een woensdagmiddag via ideal het geld overgemaakt. Ik had de andere dag om 15:00 uur het pakketje al thuisbezorgd. Ook na die tijd waren de emails die ik nog verstuurd had binnen korte tijd weer beantwoord. Dus ik zeg goed service en snelle levertijd en goede kwaliteits prijsverhouding. Ik ben erg blij met mijn product en zal in de toekomst zeker op deze site weer kijken.,36,25-54,M
"Mooie scherpe prijzen, met kwalitatief hoogwaardige produkten, en een snelle levering.. echte aanrader..",30,25-54,M
2 hoeslakens voor matrastoppers besteld en de volgende dag al in huis. Prima kwaliteit en ze voldoen aan al mijn verwachtingen. Ik zal zeker nog een keer iets bij bedsupply bestellen.,61,55-64,F
wij bestellen al meerdere tijd bij bigdennis en wij hebben tot nu toe altijd de ene dag besteld de andere dag bezorgt gekregen.  gewoon een super site met goede kwaliteit en goede afspraken die ook nagekomen worden.,37,25-54,F
"Ik heb voor de eerste keer foto's laten afdrukken online en ik vond na een tijdje gesurfd te hebben, dat deze site het allergoedkoopste was/is. Ik heb toen een behoorlijk aantal foto's besteld voor weinig geld, gewoon  om eerst even te proberen hoe deze uitvallen.  Binnen 36 uur ontving ik mijn bestelde foto's en ik was erg onder de indruk!  Echt geweldige goede, snelle service met goede kwaliteit foto's  voor weinig geld!",59,55-64,F
"Snelle levering, duidelijke en overzichtelijke website. Geen enkel minpunt om op te noemen. Gewoon super!",20,15-24,M
lekker snel via de site bestellen en de aflevering is bijn al binnen voordat de site weer is afgesloten,65,65+,M
Bestel bij deze onderneming al een aantal jaar. Bestellingen komen altijd op tijd binnen en zijn goed verpakt! Een echte aanrader! René,41,25-54,M
"Zeer tevreden! Eerste bestelling voor kerst gedaan, keurig op tijd binnen en schitterend resultaat. Tweede bestelling voor de jaarwisseling gedaan, gelukkig binnengekregen. We zaten hem even te knijpen omdat we geen mail hadden gekregen van verzonden. Maar toch nog ontvangen! Super! René",41,25-54,M
"Duidelijk dieet, lekkere producten en goede service!",25,25-54,M
Afgelopen zomer Insect Free besteld en we gebruiken het inmiddels ook op de zaak. Snelle levering en geen last meer van insecten.,24,15-24,M
"Zoals altijd, prima levering, super bedrijf. Tot de volgende keer",66,65+,F
Prima en snelle service. Gunstige prijs en overzichtelijke website.,55,55-64,M
duidelijke website en snelle service. Dag later in stevige envelop in de bus. geen verzendkosten. Prijs is zeer acceptabel. veel betaalmogelijkheden. Dus volgende keer bestel ik zeker weer bij dit bedrijf,54,25-54,M
"Alvorens de bestelling geplaatst te hebben via internet, heb ik eerst telefonisch contact opgenomen, omdat ik wat vragen had over de artikelen. De uitleg hierover was goed, en de medewerker was zeer vlot met antwoorden. Hij hoefde niet lang te zoeken naar de bepaalde artikelen. Na de goede uitleg, kon ik zonder zorgen een goede bestelling plaatsen. Artikelen werden de volgende dag bezorgd, compleet naar wens!",31,25-54,M
"Goede service en snelle levering. Bij problemen meteen een mail en snelle reactie op vragen. Via track en trace is bestelling te volgen, keuze tussen TNT en UPS",40,25-54,M
Snelle reactie op vragen of problemen. Deze worden snel en deskundig opgelost. Goede producten en snelle levering. Zeer tevreden over de service,40,25-54,M
Mijn zoons van 6 en 9 jaar oud vinden het super de kleding en willen het liefst elke dag iets aan van coolcat! Mijn oudste zoon shopt geregelt zelf online....tis maar goed dat hij niet weet hoe hij online moet betalen hahaha!,44,25-54,F
Een bestelling gedaan en de volgende dag al binnen...echt top!,41,25-54,F
"Al verschillende bestellingen geplaatst, altijd snel ontvangen.",57,55-64,M
Teleurstellende Brunello di Montalcino! Kortom: nooit kopen zonder proeven...,54,25-54,M
Gelukkig kom je ze vaker tegen! Een geweldige webshop! Snelle leveringen tegen een goede prijs! Ga zo door!,49,25-54,M
"Kan bijna niet sneller. Gegevens aanleveren, digitaal, in dit geval en ff later alles geleverd en geregeld. Echt heel erg goed!",49,25-54,M
Prachtige microscoop besteld en keurig snel afgeleverd. Helaas ontbraken er 4 flesjes. Even een mailtje eraan gewaagd en binnen een uur de oplossing: flesjes de volgende dag geleverd. Een bedrijf waar kwaliteit en service hoog in het vaandel staan!,48,25-54,M
Gewoon een prima dienstverlener. Alles prima geregeld. Vertrouwd en goed.,47,25-54,M
"Werkelijk een top apparaat. Snel geleverd door Schouw Witgoed. Paar kleine probleempjes (krasje en een gebroken pootje van een lade), maar die werden snel en vakkundig door de Siemens reparatiedienst opgelost. Top service dus. Is mijn tweede Amerikaan van de Schouw Witgoed.",46,25-54,M
alles op tijd geleverd,52,25-54,M
Levering volgens afspraak. Kussens netjes afgewerkt en precies op maat,50,25-54,M
Snelle levering en goed ingepakt thuisbezorgd! Ik zal hier zeker een volgende keer weer spullen bestellen!,49,25-54,F
"Veel voorraad, goede prijzen, snelle levering. Wat wil je nog meer...",56,55-64,M
"Heb 4 canvasdoeken bestelt,de foto komniet helemaal op het doek leek het.Maar dat hebben ze toch goed voor elkaar gekregen en ben dan ook dik tevreden.Ziet er heel goed uit en over de prijs ook tevreden,niks teveel betaald lijkt het hoor.Op donderdag besteld en op dinsdag binnen gekregen,helemaal tevreden dus.Een aanrader!!!!!!!!!!!",48,25-54,F
"Kijk altijd graag op de site, fijn assortiment en hele goede service. Heb in de afgelopen weken paar weken  helaas tot twee maal toe een paar schoenen moeten retourneren vanwege te groot. Dat is dan geen enkel probleem, gratis terugsturen, direct geld terug etc. Heel klantvriendelijk.",27,25-54,M
"Wat is er aan de hand met dit bedrijf? Geen enkel contact sinds mijn bestelling op 9 februari. Geen reactie op mail, telefoon wordt niet opgenomen, bellen niet terug wat wel toegezegd wordt op de site, chat is altijd offline. Kan (nog) niet echt geloven dat het oplichters zijn, aangezien er blijkbaar af en toe wel iets afgeleverd wordt als ik andere beoordelingen moet geloven. Ik zie ook op Google maps dat er wel degelijk een sportwinkeltje bestaat in Amersfoort op dat adres. Ik denk dat ze misschien overspannen zijn geraakt in de afgelopen maand, kunnen ze de bestellingen niet meer aan? Is er ergens iemand onder het buro gaan zitten met een grote deken over zijn hoofd? Kom op Play24! Kom onder dat buro vandaan, pak je bestellingen aan, laat mensen weten of je nog kunt leveren of niet, betaal het geld terug als je niet kunt leveren. Ik zie al diverse beoordelingen van mensen die aangifte hebben gedaan bij de politie van oplichting, ik hoop dat het zover niet hoeft te komen!",27,25-54,M
"Weer wat besteld bij BAX. Ditmaal produceer-software en tegelijkertijd een vraag gesteld over wat hardware. Software de volgende dag geleverd, antwoord op de vraag was er dezelfde dag al via mail. Prima service!",51,25-54,M
"1 dag na het bestellen van EA Sports Active 2 werd het pakketje al bezorgd. Ik had echter geen tijd om meteen te installeren en deed dat pas in de avond. Toen bleek dat 1 onderdeel (hartslagmonitor) geen verbinding met de WII kon maken. De volgende dag even naar Naarden gereden (was niet zover omrijden) en kreeg direct een nieuw pakket mee. Geen vragen of vreemde blikken, nee meteen een nieuw pakket en een ""sorry voor het ongemak"". Menig bedrijf mag hier lering uit trekken.",49,25-54,M
en dat is belangrijk,48,25-54,M
snel en betrouwbaar,48,25-54,M
"Hele goede service. Mail wordt na een aantal minuten al beantwoord, een vriend van mij heeft een tijdje geleden al hele goeie service ontvangen van Afuture, dus heb ik daar ook besteld. Via Afuture kwam ik het goedkoopst uit!",25,25-54,M
Ik heb een net een versterker besteld en was vergeten om de stekker bij te laten maken. geen probleem voor accusafe! Even een mailtje en het is geregeld. Nu krijg in zowel de versterker als de kabels. Nu kan ik lekker snel verder aan mijn eigen project (losse subwoofer voor mijn homemade seround-sound) top gedaan guys!,18,15-24,M
Betrouwbare webwinkel met veel op voorraad echt idiaal,26,25-54,M
"lekker warm  flanellenlaken, ivoor, mooie warme tint en heerlijk slapen snelle levering,goed verpakt prima",56,55-64,F
Mooie prijzen voor mooie produkten en nog snel geleverd ook !,35,25-54,F
"Voor zowel goede prijzen tijdens een Sales actie (die geregeld te vinden is op de website) als de nieuwe collectie houdt JeansOnline het goed bij. Bij een grote bestelling wordt mijn bestelling gratis geleverd door UPS en mocht ik een keer alleen een shirt bestellen dan kan ik dat gratis ophalen bij een Kiala punt bij mij in de buurt. Al eens iets geruild en dat kan ik eveneens afgeven bij een Kiala punt zodat ook daar geen kosten aan zitten. De kleding wordt goed afgebeeld en gedragen door een model, tevens wordt er aangegeven wat de lengte is van het model en daarbij de maat van de kleding om en goede indicatie te krijgen hoe de kleding valt. Dit maakt het maken van de juiste keuze uitstekend.",29,25-54,M
"Twee weken geleden een eye-fi-sd-kaart wifi (sinterklaas cadeautje) besteld en betaald. Via mijn account zie ik mijn order met de status voltooid en onder verzonden artikelen wordt mijn bestelling genoemd. Tot op heden echter niets ontvangen. Vijf dagen geleden een navraag mail gestuurd maar geen antwoord ontvangen. Vandaag gebeld met de support-desk. Het blijkt dat mijn bestelling op een reserveringen lijst staat. Dat is toch geen manier van zaken doen, toen ik bestelde stond er niets over het niet voorradig zijn of reserveringen. Het staat ook niet op de bevestigingen of bij mijn account. Kortom easy2pay maar een slechte service/informatie voorziening.",58,55-64,M
goede service en klantvriendelijk,26,25-54,M
de aanbiedingen zijn leuk. meerdere keren wat besteld en geen problemen mee gehad. Wel is de hunt heel irritant. voordat de pagina geladen is zijn de aanbiedingen al weg.,26,25-54,M
leveringen altijd goed en snel thuis. zijn voordelig en leuke aanbiedingen!,26,25-54,M
"Voor weinig geld een echte oakley skibril gekocht en binnen 2 dagen bezorgd, zonder verzendkosten. Wat wil je nog meer!!",45,25-54,F
"KLM biedt veel vluchten aan en levert goede service. Ik ben altijd erg tevreden geweest over KLM, de kosten van de vluchten zijn echter wel aan de hoge kant als ik deze vergelijk met andere maatschappijen, maar ik ben meestal wel bereid die kosten te betalen.",24,15-24,F
"Alle produkten binnen 2 dagen geleverd, in perfecte staat en tegen gunstige prijs.",50,25-54,F
"Duidelijke website, juiste producten en betaalbaar. En vandaag besteld morgen in huis voor de meeste standaard producten.",33,25-54,M
"Als je naar Suriname met vakantie gaat ,gewoon via Sunny Cars een auto reserveren.",60,55-64,M
bestelling de volgende dag ontvangen. goed en betrouwbaar. aan te raden voor andere online kopers. ben zeer tevreden.,44,25-54,M
"Op de site een accu gezocht voor een Medion  Akoya p7611 direct leverbaar voor een leuke prijs.  met Ideal betaald, maar er komt niks. even over gebeld, en wat schets mijn verbazing voorlopig niet leverbaar, ja eind october en heb het 11 okober besteld, dat is dus na 20 dagen leverbaar. Maar de site aanpassen is er niet bij, laat staan even een mailtje dat het is uitverkocht. Ze doen dus leuker voor dan dat het is. 3 sterren maar eigenlijk is het voor mij nu 1 ster waard. maar de hoop dat hij dan eind october komt is dan wel 3 sterren waard.",43,25-54,M
"vlieger besteld, volgende dag binnen. Zeer netjes verpakt. tweede keer dat ik een vlieger besteld heb en tweede keer dat ik erg tevreden ben!! Peter",53,25-54,M
Bij alle bestellingen tot nu toe: prima tijd tussen bestelling en bezorging; niet meer dan 2 dagen. perfecte betalingswijze. producten steeds precies zoals besteld en in perfecte conditie gearriveerd,52,25-54,M
"Zeer concurrerende prijzen, ruim assortiment en makkelijke site. Levering punctueel door TNT",64,55-64,M
"Het bedrijf levert netjes op tijd, en toen ik erachter kwam dat er iets stuk was werd mij gevraagd om een foto aan te leveren van het defect. Toen ik dit de volgende dag deed werd ik bedankt en werd er aangegeven dat de vervanging reeds onderweg was die eind van diezelfde middag bij mij aan huis werd geleverd. Ik vind dat je een bedrijf pas goed kunt beoordelen als iets niet perfect gaat en juist op dat moment sprongen ze er voor mij uit.",26,25-54,M
Harstikke bedankt voor jullie huwelijksalbum. Het is ongelooflijk moooooi,31,25-54,M
Bestelling correct afgerond. Alhoewel niet de ene dag besteld=volgende dag in huis! maar dat pretenderen ze ook niet.,52,25-54,F
"Prima dakraamgordijnen voor een redelijke prijs; montage was gemakkelijk en snel, super verduisterend en staat strak, dus een succes!",52,25-54,F
"Prima werken met wijnvoordeel: snelle levering, goede verhouding prijs/kwaliteit. Aan te bevelen aan anderen. Wij gaan er zeker mee door.",49,25-54,F
"Ik wil je Simyo graag aanraden, online goed te zien wat je verbruik is en niet duur. Ik had eerst een prepaid en sinds kort een abonnement. Ik ben zeer tevreden.",60,55-64,F
"Ik wil nog een weekje weg, maar realiseerde mij dat mijn auto over 5000km een onderhoudsbeurt moet hebben. Toch een check laten doen. Deze mailaanbieding kwam voorbij en heb hier direct op gereageerd. Ik kan er ook terecht wanneer ik wil. Prima.",60,55-64,F
Wij hebben 2 hoesjes besteld met naam voor de I pod van onze kids. Ze krijgen ze met Sinterklaas en ik hoop dat ze er helemaal blij mee zijn! Ik heb ze besteld en binnen no time had ik een mail dat mijn bestelling in behandeling was genomen en even later een mail dat het op de post was gegaan. Gister heb ik ze ontvangen. Vind de service super!,44,25-54,F
"Snelle verwerking van de order. Abonnement met een Acer Liquid S1 duo. Prima toestel. Snel, loopt niet vast. Doet wat hij moet doen. Ik moest wel even wennen aan het formaat (groot) maar dat went. Ik heb dit toestel gekozen omdat er alleen positiefs over te vinden was.",45,25-54,F
"Na aangifte bij de politie en vermelding op vele websites, is nu mijn geld teruggestort. Valt mij wel op dat hier op trustpilot veel reviews staan die niet echt zijn maar door medewerkers erop gezet zijn.",44,25-54,F
